ticker,exchange,assetType,priceCurrency,startDate,endDate
HVBC,NASDAQ,Stock,USD,2017-01-12,2020-01-31
HVBTF,PINK,Stock,USD,2018-01-12,2020-01-31
HVCW,PINK,Stock,USD,2017-09-22,2020-01-23
HVDC,NASDAQ,Stock,USD,,
HVEIX,NMFQS,Mutual Fund,USD,2017-01-03,2020-01-31
HVENX,NMFQS,Mutual Fund,USD,,
HVGDD,OTCGREY,Stock,USD,2007-07-13,2020-01-31
HVICX,NMFQS,Mutual Fund,USD,,
HVLM,PINK,Stock,USD,2017-10-12,2020-01-09
HVOAX,NMFQS,Mutual Fund,USD,2002-02-15,2020-01-31
HVOBX,NMFQS,Mutual Fund,USD,2002-02-15,2017-09-25
HVOCX,NMFQS,Mutual Fund,USD,2002-02-15,2020-01-31
HVOFX,NMFQS,Mutual Fund,USD,2017-02-28,2020-01-31
HVOIX,NMFQS,Mutual Fund,USD,2006-08-31,2020-01-31
HVOLX,NMFQS,Mutual Fund,USD,,
HVORX,NMFQS,Mutual Fund,USD,2006-12-21,2020-01-31
HVOSX,NMFQS,Mutual Fund,USD,2006-12-21,2020-01-31
HVOTX,NMFQS,Mutual Fund,USD,2006-12-21,2020-01-31
HVOVX,NMFQS,Mutual Fund,USD,2018-03-20,2020-01-31
HVOYX,NMFQS,Mutual Fund,USD,2002-02-15,2020-01-31
HVPQF,PINK,Stock,USD,2013-02-13,2020-01-24
HVPW,NYSE ARCA,ETF,USD,2013-02-28,2017-07-03
HVRRF,PINK,Stock,USD,2017-11-10,2020-01-23
HVRRY,PINK,Stock,USD,2007-07-13,2020-01-31
HVST,PINK,Stock,USD,2015-11-04,2017-11-30
HVT,NYSE,Stock,USD,1992-02-25,2020-01-31
HVT-A,NYSE,Stock,USD,1992-02-25,2020-01-31
HVTA,NYSE,Stock,USD,,
HVY,,Stock,USD,,
HVYB,PINK,Stock,USD,2017-11-07,2019-11-26
HVYNF,OTCGREY,Stock,USD,,
HW,NYSE,Stock,USD,1995-06-15,2017-07-14
HWAAX,NMFQS,Mutual Fund,USD,2006-01-03,2020-01-31
HWACX,NMFQS,Mutual Fund,USD,2003-08-28,2020-01-31
HWAIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
HWAL,PINK,Stock,USD,2012-01-30,2020-01-31
HWATX,NMFQS,Mutual Fund,USD,,
HWAXX,NMFQS,Mutual Fund,USD,,
HWAY,NASDAQ,Stock,USD,,
HWAZX,NMFQS,Mutual Fund,USD,2019-09-30,2020-01-31
HWBK,NASDAQ,Stock,USD,1999-07-20,2020-01-31
HWC,NASDAQ,Stock,USD,2001-01-02,2020-01-31
HWCAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
HWCC,NASDAQ,Stock,USD,2006-06-15,2020-01-31
HWCCX,NMFQS,Mutual Fund,USD,2004-09-01,2020-01-31
HWCIX,NMFQS,Mutual Fund,USD,2004-09-01,2020-01-31
HWCPL,NASDAQ,Stock,USD,2018-05-25,2020-01-31
HWCR,NYSE,Stock,USD,,
HWDAX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWDCX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWDFX,NMFQS,Mutual Fund,USD,2017-02-28,2020-01-31
HWDIX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWDJF,PINK,Stock,USD,2017-09-25,2020-01-31
HWDJY,PINK,Stock,USD,2016-07-28,2020-01-30
HWDLX,NMFQS,Mutual Fund,USD,,
HWDRX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWDSX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWDTX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWDVX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
HWDW,,Stock,USD,,
HWDYX,NMFQS,Mutual Fund,USD,2011-05-31,2020-01-31
HWEN,PINK,Stock,USD,2001-01-02,2020-01-31
HWFGQ,NASDAQ,Stock,USD,,
HWG,NYSE,Stock,USD,2006-12-28,2014-05-15
HWGAX,NMFQS,Mutual Fund,USD,2013-09-03,2020-01-31
HWGG,OTCBB,Stock,USD,2017-01-20,2020-01-31
HWGIX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
HWHAX,NMFQS,Mutual Fund,USD,2009-05-29,2020-01-31
HWHCX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
HWHIX,NMFQS,Mutual Fund,USD,2009-03-31,2020-01-31
HWHTX,NMFQS,Mutual Fund,USD,,
HWHZX,NMFQS,Mutual Fund,USD,2018-04-16,2020-01-31
HWIAX,NMFQS,Mutual Fund,USD,2011-02-28,2020-01-31
HWIFF,PINK,Stock,USD,2008-12-24,2018-05-18
HWIIX,NMFQS,Mutual Fund,USD,2010-12-31,2020-01-31
HWIN,PINK,Stock,USD,2019-10-25,2020-01-24
HWIS,PINK,Stock,USD,2014-04-24,2020-01-30
HWITX,NMFQS,Mutual Fund,USD,,
HWK,NYSE,Stock,USD,,
HWKAX,NMFQS,Mutual Fund,USD,2004-06-28,2017-12-28
HWKDF,OTCMKTS,Stock,USD,2017-09-28,2020-01-17
HWKE,OTCQB,Stock,USD,2019-09-13,2020-01-31
HWKN,NASDAQ,Stock,USD,1993-10-27,2020-01-31
HWKR,PINK,Stock,USD,2010-04-30,2017-09-28
HWL,NYSE,Stock,USD,,
HWLAX,NMFQS,Mutual Fund,USD,2001-10-26,2020-01-31
HWLCX,NMFQS,Mutual Fund,USD,2002-02-04,2020-01-31
HWLD,NASDAQ,Stock,USD,,
HWLIX,NMFQS,Mutual Fund,USD,1987-06-24,2020-01-31
HWLRX,NMFQS,Mutual Fund,USD,2003-08-28,2019-12-13
HWLTX,NMFQS,Mutual Fund,USD,,
HWLZX,NMFQS,Mutual Fund,USD,2019-09-30,2020-01-31
HWM,,Stock,USD,,
HWMAX,NMFQS,Mutual Fund,USD,2000-12-29,2020-01-31
HWMCX,NMFQS,Mutual Fund,USD,2000-12-29,2020-01-31
HWMIX,NMFQS,Mutual Fund,USD,1996-12-31,2020-01-31
HWMRX,NMFQS,Mutual Fund,USD,2014-01-02,2019-12-13
HWMTX,NMFQS,Mutual Fund,USD,,
HWMZX,NMFQS,Mutual Fund,USD,2019-09-30,2020-01-31
HWNIX,NMFQS,Mutual Fund,USD,2016-01-04,2020-01-31
HWPR,OTCBB,Stock,USD,2007-07-17,2020-01-31
HWRI,PINK,Stock,USD,1999-12-22,2017-08-28
HWS,NYSE,Stock,USD,,
HWSAX,NMFQS,Mutual Fund,USD,2000-10-06,2020-01-31
HWSCX,NMFQS,Mutual Fund,USD,2002-02-04,2020-01-31
HWSIX,NMFQS,Mutual Fund,USD,1985-09-23,2020-01-31
HWSTX,NMFQS,Mutual Fund,USD,,
HWSY,PINK,Stock,USD,2010-09-03,2020-01-28
HWSZX,NMFQS,Mutual Fund,USD,2019-09-30,2020-01-31
HWTFF,PINK,Stock,USD,2017-10-02,2019-12-30
HWTHD,PINK,Stock,USD,2017-09-14,2017-10-09
HWTHF,PINK,Stock,USD,2017-10-10,2020-01-31
HWVAX,NMFQS,Mutual Fund,USD,2014-07-01,2020-01-31
HWVI,PINK,Stock,USD,2000-06-02,2020-01-29
HWVIX,NMFQS,Mutual Fund,USD,2014-07-01,2020-01-31
HWVZX,NMFQS,Mutual Fund,USD,2019-09-30,2020-01-31
HX,NASDAQ,Stock,USD,2006-12-28,2020-01-31
HXAAX,NMFQS,Mutual Fund,USD,,
HXAIX,NMFQS,Mutual Fund,USD,,
HXBIX,NMFQS,Mutual Fund,USD,1996-02-26,2020-01-31
HXBM,PINK,Stock,USD,1999-03-25,2020-01-31
HXBZX,NMFQS,Mutual Fund,USD,2001-01-30,2020-01-31
HXD,,Stock,USD,,
HXGBF,PINK,Stock,USD,2007-07-16,2020-01-31
HXGBY,PINK,Stock,USD,2012-03-01,2020-01-31
HXGCF,PINK,Stock,USD,2018-04-23,2020-01-31
HXIAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
HXIIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
HXL,NYSE,Stock,USD,1987-11-05,2020-01-31
HXOH,OTCGREY,Stock,USD,2019-07-24,2020-01-31
HXPLF,PINK,Stock,USD,2012-08-27,2020-01-31
HXPN,PINK,Stock,USD,2006-06-30,2020-01-29
HXPR,PINK,Stock,USD,2001-03-20,2020-01-13
HXWWF,PINK,Stock,USD,2012-12-27,2018-10-05
HXXPY,OTCMKTS,Stock,USD,2016-08-10,2018-08-31
HY,NYSE,Stock,USD,2012-10-01,2020-01-31
HYAC,NASDAQ,Stock,USD,2017-11-17,2020-01-31
HYAC1,NASDAQ,Stock,USD,,
HYACU,NASDAQ,Stock,USD,2017-10-25,2020-01-31
HYACW,NASDAQ,Stock,USD,2017-11-17,2020-01-30
HYAS,OTCQB,Stock,USD,2017-09-01,2019-08-28
HYB,NYSE,ETF,USD,1988-02-19,2020-01-31
HYBD,NASDAQ,Stock,USD,,
HYBE,PINK,Stock,USD,2017-09-25,2020-01-31
HYBG,PINK,Stock,USD,2016-02-10,2020-01-21
HYBOF,OTCGREY,Stock,USD,2018-08-07,2019-12-12
HYBR,NASDAQ,Stock,USD,,
HYBT,PINK,Stock,USD,2011-05-24,2020-01-31
HYBUX,NMFQS,Mutual Fund,USD,2001-12-28,2020-01-31
HYC,NYSE,Stock,USD,2006-12-28,2011-11-30
HYCAX,NMFQS,Mutual Fund,USD,2017-02-01,2020-01-31
HYCCX,NMFQS,Mutual Fund,USD,2017-02-01,2020-01-31
HYCT,OTCMKTS,Stock,USD,2017-10-17,2020-01-31
HYCTW,PINK,Stock,USD,2017-02-17,2020-01-31
HYCYX,NMFQS,Mutual Fund,USD,2017-02-01,2020-01-31
HYD,NYSE ARCA,ETF,USD,2009-02-05,2020-01-31
HYDB,BATS,ETF,USD,2017-07-13,2020-01-31
HYDD,NYSE ARCA,ETF,USD,2016-06-16,2019-10-11
HYDGQ,,Stock,USD,,
HYDI,PINK,Stock,USD,2011-02-25,2020-01-31
HYDL,,Stock,USD,,
HYDN,OTCMKTS,Stock,USD,2009-01-05,2020-01-22
HYDW,NYSE ARCA,ETF,USD,2018-01-11,2020-01-31
HYEEF,OTCMKTS,Stock,USD,2008-04-22,2018-09-18
HYEG,PINK,Stock,USD,2005-02-15,2020-01-31
HYEM,NYSE ARCA,ETF,USD,2012-05-14,2020-01-31
HYEPF,OTCGREY,Stock,USD,,
HYF,NYSE,ETF,USD,1998-06-24,2016-06-30
HYFAX,NMFQS,Mutual Fund,USD,2002-12-04,2020-01-31
HYFIX,NMFQS,Mutual Fund,USD,2002-12-04,2020-01-31
HYFRX,NMFQS,Mutual Fund,USD,2002-12-04,2020-01-31
HYFXF,PINK,Stock,USD,2006-02-07,2020-01-27
HYFXY,PINK,Stock,USD,2018-05-07,2019-12-30
HYG,NYSE ARCA,ETF,USD,2007-04-11,2020-01-31
HYGH,NYSE ARCA,ETF,USD,2014-05-29,2020-01-31
HYGN,OTCMKTS,Stock,USD,2008-10-03,2020-01-22
HYGS,NASDAQ,Stock,USD,2000-11-01,2019-09-09
HYGV,NYSE ARCA,ETF,USD,2018-07-18,2020-01-31
HYH,NYSE,Stock,USD,2014-10-21,2018-06-29
HYHDF,OTCQB,Stock,USD,2014-01-15,2020-01-31
HYHG,BATS,ETF,USD,2013-05-23,2020-01-31
HYHI,,ETF,USD,,
HYHY,OTCMKTS,Stock,USD,2004-03-22,2020-01-29
HYI,NYSE,ETF,USD,2010-10-27,2020-01-31
HYIFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
HYIG,PINK,Stock,USD,2012-12-06,2019-07-30
HYIH,BATS,ETF,USD,2015-03-03,2020-01-31
HYII,OTCMKTS,Stock,USD,2014-02-18,2020-01-29
HYINX,NMFQS,Mutual Fund,USD,2003-09-30,2020-01-31
HYIZX,NMFQS,Mutual Fund,USD,2016-08-03,2020-01-31
HYKCF,PINK,Stock,USD,2007-07-19,2020-01-31
HYKUF,PINK,Stock,USD,2007-12-21,2020-01-31
HYLB,NYSE ARCA,ETF,USD,2016-12-07,2020-01-31
HYLD,NYSE ARCA,ETF,USD,2010-12-01,2020-01-31
HYLO,,ETF,USD,,
HYLS,NASDAQ,ETF,USD,2013-02-27,2020-01-31
HYLSX,NMFQS,Mutual Fund,USD,2004-10-11,2019-12-12
HYLV,NYSE ARCA,ETF,USD,2017-02-15,2020-01-31
HYMAX,NMFQS,Mutual Fund,USD,2004-12-30,2020-01-31
HYMB,NYSE ARCA,ETF,USD,2011-04-14,2020-01-31
HYMCX,NMFQS,Mutual Fund,USD,2004-12-30,2020-01-31
HYMFX,NMFQS,Mutual Fund,USD,2007-09-28,2020-01-31
HYMIX,NMFQS,Mutual Fund,USD,2010-07-27,2020-01-31
HYMLF,PINK,Stock,USD,2011-04-06,2020-01-31
HYMOF,OTCGREY,Stock,USD,,
HYMOX,NMFQS,Mutual Fund,USD,2017-04-04,2020-01-31
HYMPX,NMFQS,Mutual Fund,USD,2004-12-30,2017-10-27
HYMQX,NMFQS,Mutual Fund,USD,2017-04-04,2020-01-31
HYMTF,PINK,Stock,USD,2007-07-26,2020-01-31
HYMTX,NMFQS,Mutual Fund,USD,,
HYND,NASDAQ,ETF,USD,2013-12-18,2020-01-31
HYNLZ,NYSE,Stock,USD,,
HYOAX,NMFQS,Mutual Fund,USD,2013-04-30,2017-05-05
HYOCX,NMFQS,Mutual Fund,USD,2014-01-02,2017-05-19
HYOIX,NMFQS,Mutual Fund,USD,2013-04-30,2017-05-05
HYPDF,OTCGREY,Stock,USD,,
HYPF,OTCMKTS,Stock,USD,2017-09-22,2020-01-31
HYPMY,PINK,Stock,USD,2010-05-26,2020-01-31
HYPOF,PINK,Stock,USD,2019-06-18,2019-10-15
HYPPF,OTCMKTS,Stock,USD,2017-04-26,2020-01-30
HYPPX,NMFQS,Mutual Fund,USD,,
HYPRQ,NASDAQ,Stock,USD,,
HYPSX,NMFQS,Mutual Fund,USD,2001-12-27,2020-01-31
HYQC,OTCMKTS,Stock,USD,2011-05-18,2018-04-19
HYRE,NASDAQ,Stock,USD,2018-06-27,2020-01-31
HYS,NYSE ARCA,ETF,USD,2011-06-17,2020-01-31
HYSAX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
HYSCX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
HYSL,,Stock,USD,,
HYSNF,OTCGREY,Stock,USD,2017-10-12,2020-01-14
HYSNY,PINK,Stock,USD,2007-07-13,2020-01-31
HYSQX,NMFQS,Mutual Fund,USD,2014-10-29,2020-01-31
HYSR,PINK,Stock,USD,2010-06-16,2020-01-31
HYSW,,Stock,USD,,
HYSYF,PINK,Stock,USD,2007-10-22,2018-06-29
HYSZX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
HYT,NYSE,ETF,USD,2003-05-29,2020-01-31
HYTR,NYSE ARCA,Stock,USD,2020-01-22,2020-01-31
HYUHF,OTCBB,Stock,USD,2016-01-12,2019-11-12
HYUP,NYSE ARCA,ETF,USD,2018-01-11,2020-01-31
HYWI,OTCMKTS,Stock,USD,2018-01-09,2019-11-26
HYWS,OTCMKTS,Stock,USD,2017-10-06,2020-01-10
HYXE,NASDAQ,ETF,USD,2016-06-17,2020-01-31
HYXU,BATS,ETF,USD,2016-01-04,2020-01-31
HYYWF,PINK,Stock,USD,2018-05-29,2020-01-30
HYZD,NASDAQ,ETF,USD,2013-12-18,2020-01-31
HZBBF,OTCMKTS,ETF,USD,2017-11-27,2019-05-28
HZBRF,PINK,ETF,USD,2015-09-03,2019-12-11
HZBTF,PINK,ETF,USD,2012-08-31,2019-02-01
HZEMF,PINK,ETF,USD,2018-03-02,2020-01-30
HZFS,,Stock,USD,,
HZHI,PINK,Stock,USD,2017-09-25,2020-01-31
HZMXF,OTCMKTS,ETF,USD,2016-02-24,2019-11-18
HZN,NYSE,Stock,USD,2015-07-01,2020-01-31
HZNB,PINK,Stock,USD,2017-10-05,2018-08-31
HZNFF,PINK,Stock,USD,2007-07-20,2020-01-31
HZNM,OTCMKTS,Stock,USD,2013-05-28,2020-01-31
HZNOF,PINK,Stock,USD,2007-07-17,2020-01-31
HZNP,NASDAQ,Stock,USD,2011-07-28,2020-01-31
HZNQF,OTCGREY,Stock,USD,2017-10-19,2020-01-31
HZNSF,PINK,Stock,USD,2007-08-10,2020-01-31
HZO,NYSE,Stock,USD,1998-06-03,2020-01-31
HZOZF,PINK,Stock,USD,2009-01-13,2020-01-31
HZP,NYSE,Stock,USD,,
HZRZF,PINK,ETF,USD,2007-10-31,2020-01-17
HZTVF,OTCGREY,ETF,USD,2014-12-01,2019-12-27
HZUVF,PINK,Stock,USD,2015-01-23,2019-11-15
HZWV,,Stock,USD,,
I,NYSE,Stock,USD,2013-04-18,2020-01-31
IAA,NYSE,Stock,USD,2019-06-17,2020-01-31
IAA-WI,NYSE,Stock,USD,2019-06-17,2019-06-27
IAAAX,NMFQS,Mutual Fund,USD,2002-03-05,2020-01-31
IAAAXX,NMFQS,Mutual Fund,USD,,
IAABX,NMFQS,Mutual Fund,USD,2002-03-05,2019-07-23
IAABXX,NMFQS,Mutual Fund,USD,,
IAACXX,NMFQS,Mutual Fund,USD,,
IAADXX,NMFQS,Mutual Fund,USD,,
IAAEXX,NMFQS,Mutual Fund,USD,,
IAAFGX,NMFQS,Mutual Fund,USD,,
IAAFHX,NMFQS,Mutual Fund,USD,,
IAAFIX,NMFQS,Mutual Fund,USD,,
IAAFJX,NMFQS,Mutual Fund,USD,,
IAAFKX,NMFQS,Mutual Fund,USD,,
IAAI,NASDAQ,Stock,USD,,
IAALF,OTCQB,Stock,USD,2007-11-29,2020-01-31
IAALX,NMFQS,Mutual Fund,USD,2002-11-11,2020-01-31
IAAXX,NMFQS,Mutual Fund,USD,,
IABXX,NMFQS,Mutual Fund,USD,,
IAC,NASDAQ,Stock,USD,1993-01-19,2020-01-31
IAC1,,Stock,USD,,
IACBX,NMFQS,Mutual Fund,USD,1999-02-26,2019-07-23
IACCOX,NMFQS,Mutual Fund,USD,,
IACFX,NMFQS,Mutual Fund,USD,2006-04-04,2020-01-31
IACH,NASDAQ,Stock,USD,,
IACI,NASDAQ,Stock,USD,1993-01-19,2016-01-20
IACIX,NMFQS,Mutual Fund,USD,2002-05-02,2020-01-31
IACO,NASDAQ,Stock,USD,,
IACOX,NMFQS,Mutual Fund,USD,2012-11-01,2018-10-26
IACT,NASDAQ,Stock,USD,,
IACTPX,NMFQS,Mutual Fund,USD,,
IACXX,NMFQS,Mutual Fund,USD,,
IACYF,OTCMKTS,Stock,USD,2018-10-19,2019-12-30
IADEX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
IAE,NYSE,ETF,USD,2007-03-28,2020-01-31
IAEMX,NMFQS,Mutual Fund,USD,2010-06-17,2019-10-30
IAF,AMEX,ETF,USD,1988-02-25,2020-01-31
IAFNF,PINK,Stock,USD,2005-06-15,2020-01-29
IAFPX,NMFQS,Mutual Fund,USD,2009-09-11,2020-01-31
IAG,NYSE,Stock,USD,2003-07-15,2020-01-31
IAGAX,NMFQS,Mutual Fund,USD,2010-05-06,2020-01-31
IAGEX,NMFQS,Mutual Fund,USD,2003-09-18,2020-01-31
IAGG,BATS,ETF,USD,2016-01-04,2020-01-31
IAGI,,Stock,USD,,
IAGIX,NMFQS,Mutual Fund,USD,2010-05-06,2020-01-31
IAGSX,NMFQS,Mutual Fund,USD,2010-04-30,2020-01-31
IAGTX,NMFQS,Mutual Fund,USD,2010-04-30,2020-01-31
IAGX,PINK,Stock,USD,2011-03-07,2020-01-31
IAHL,PINK,Stock,USD,1998-06-29,2020-01-31
IAI,NYSE ARCA,ETF,USD,2006-05-05,2020-01-31
IAIA,,Stock,USD,,
IAIAX,NMFQS,Mutual Fund,USD,2011-03-01,2016-07-22
IAIC,PINK,Stock,USD,1995-02-01,2020-01-31
IAIIX,NMFQS,Mutual Fund,USD,2011-03-01,2019-12-10
IAILAX,NMFQS,Mutual Fund,USD,,
IAINVX,NMFQS,Mutual Fund,USD,,
IAIRX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IAIS,NASDAQ,Stock,USD,,
IAK,NYSE ARCA,ETF,USD,2006-05-05,2020-01-31
IAL,NYSE,Stock,USD,,
IALAX,NMFQS,Mutual Fund,USD,1999-02-26,2020-01-31
IALB,OTCMKTS,Stock,USD,2008-06-24,2017-07-27
IALFX,NMFQS,Mutual Fund,USD,2009-03-31,2016-06-16
IALS,PINK,Stock,USD,2017-09-22,2020-01-30
IAMISX,NMFQS,Mutual Fund,USD,,
IAMNNX,NMFQS,Mutual Fund,USD,,
IAMOX,NMFQS,Mutual Fund,USD,2006-12-29,2020-01-31
IAMUY,OTCMKTS,Stock,USD,2005-11-14,2018-09-12
IAMXR,NASDAQ,Stock,USD,2017-10-09,2018-11-21
IAMXU,NASDAQ,Stock,USD,2017-08-17,2017-10-16
IAN,AMEX,Stock,USD,,
IANAX,NMFQS,Mutual Fund,USD,2007-01-31,2020-01-31
IANBX,NMFQS,Mutual Fund,USD,2007-01-31,2018-01-26
IANCX,NMFQS,Mutual Fund,USD,2007-01-31,2020-01-31
IANFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
IANIX,NMFQS,Mutual Fund,USD,2007-01-31,2020-01-31
IANRX,NMFQS,Mutual Fund,USD,2007-01-31,2020-01-31
IANYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-01-31
IAOPX,NMFQS,Mutual Fund,USD,2012-08-03,2020-01-31
IAPLY,PINK,Stock,USD,2016-01-04,2016-12-22
IAPOX,NMFQS,Mutual Fund,USD,2015-10-12,2020-01-31
IAPRX,NMFQS,Mutual Fund,USD,2017-04-24,2020-01-31
IAPVX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
IARAX,NMFQS,Mutual Fund,USD,1996-12-31,2020-01-31
IARCX,NMFQS,Mutual Fund,USD,1995-05-01,2020-01-31
IARDX,NMFQS,Mutual Fund,USD,2014-02-05,2016-07-22
IARE,OTCGREY,Stock,USD,2014-02-24,2020-01-31
IARFX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
IARIX,NMFQS,Mutual Fund,USD,2004-04-30,2020-01-31
IARRX,NMFQS,Mutual Fund,USD,2004-04-30,2020-01-31
IARSF,PINK,Stock,USD,2012-03-26,2020-01-31
IART,NASDAQ,Stock,USD,1995-08-16,2020-01-31
IARTV,NASDAQ,Stock,USD,2015-06-17,2015-07-01
IARYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-01-31
IASAX,NMFQS,Mutual Fund,USD,2002-05-02,2020-01-31
IASBX,NMFQS,Mutual Fund,USD,2013-01-02,2020-01-31
IASCX,NMFQS,Mutual Fund,USD,2008-12-16,2020-01-31
IASEX,NMFQS,Mutual Fund,USD,2007-04-02,2020-01-31
IASG,NASDAQ,Stock,USD,,
IASMX,NMFQS,Mutual Fund,USD,1996-04-29,2020-01-31
IASPX,NMFQS,Mutual Fund,USD,2010-03-08,2020-01-31
IASRX,NMFQS,Mutual Fund,USD,2008-07-31,2020-01-31
IASSX,NMFQS,Mutual Fund,USD,2002-05-02,2020-01-31
IASTX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
IAT,NYSE ARCA,ETF,USD,2006-05-05,2020-01-31
IATAX,NMFQS,Mutual Fund,USD,2018-02-23,2020-01-31
IATBX,NMFQS,Mutual Fund,USD,2018-02-23,2020-01-31
IATCX,NMFQS,Mutual Fund,USD,2018-02-23,2020-01-31
IATIX,NMFQS,Mutual Fund,USD,2018-02-23,2020-01-31
IATLX,NMFQS,Mutual Fund,USD,2018-02-26,2020-01-31
IATNX,NMFQS,Mutual Fund,USD,2018-02-26,2020-01-31
IATXX,NMFQS,Mutual Fund,USD,,
IATYX,NMFQS,Mutual Fund,USD,2018-02-26,2020-01-31
IAU,NYSE ARCA,ETF,USD,2005-01-28,2020-01-31
IAUF,BATS,ETF,USD,2018-06-08,2020-01-31
IAUFF,PINK,Stock,USD,2016-01-04,2020-01-31
IAUGF,PINK,Stock,USD,2003-06-16,2020-01-15
IAUGY,PINK,Stock,USD,2009-04-21,2020-01-31
IAUS,PINK,Stock,USD,1996-04-08,2019-07-08
IAUTX,NMFQS,Mutual Fund,USD,2002-03-28,2020-01-31
IAUYX,NMFQS,Mutual Fund,USD,2008-10-02,2020-01-31
IAVAX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
IAVGX,NMFQS,Mutual Fund,USD,2006-12-20,2020-01-31
IAVIX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
IAVSX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
IAVTX,NMFQS,Mutual Fund,USD,2014-01-02,2020-01-31
IAWK,NASDAQ,Stock,USD,,
IAX,NYSE,Stock,USD,,
IAXAX,NMFQS,Mutual Fund,USD,2001-12-10,2020-01-31
IAXIX,NMFQS,Mutual Fund,USD,2001-12-10,2020-01-31
IAXSX,NMFQS,Mutual Fund,USD,2001-12-10,2020-01-31
IAXTX,NMFQS,Mutual Fund,USD,2009-02-27,2020-01-31
IBA,NYSE,Stock,USD,1997-09-19,2020-01-31
IBABX,NMFQS,Mutual Fund,USD,1995-09-29,2019-07-23
IBAFX,NMFQS,Mutual Fund,USD,2008-08-01,2020-01-31
IBAL,PINK,Stock,USD,1985-11-12,2020-01-31
IBALAX,NMFQS,Mutual Fund,USD,,
IBALX,NMFQS,Mutual Fund,USD,1994-12-02,2020-01-31
IBARX,NMFQS,Mutual Fund,USD,2015-01-02,2020-01-31
IBAS,,Stock,USD,,
IBATX,NMFQS,Mutual Fund,USD,2017-03-17,2020-01-24
IBAUX,NMFQS,Mutual Fund,USD,,
IBAVX,NMFQS,Mutual Fund,USD,2017-03-03,2020-01-24
IBB,NASDAQ,ETF,USD,2001-02-12,2020-01-31
IBBCX,NMFQS,Mutual Fund,USD,2005-05-13,2018-01-26
IBBFX,NMFQS,Mutual Fund,USD,1997-12-31,2020-01-31
IBBI,OTCBB,Stock,USD,2004-11-15,2017-07-14
IBBLAX,NMFQS,Mutual Fund,USD,,
IBBLFX,NMFQS,Mutual Fund,USD,,
IBCA,NASDAQ,Stock,USD,1998-06-03,2015-02-10
IBCB,NYSE ARCA,ETF,USD,2016-01-04,2016-04-06
IBCC,NYSE ARCA,ETF,USD,2013-04-19,2018-03-15
IBCD,NYSE ARCA,ETF,USD,2013-04-19,2020-01-31
IBCE,NYSE ARCA,ETF,USD,2013-04-19,2020-01-31
IBCGX,NMFQS,Mutual Fund,USD,2009-02-27,2020-01-31
IBCIQ,,Stock,USD,,
IBCL1,NASDAQ,Stock,USD,,
IBCLX,NMFQS,Mutual Fund,USD,2009-01-02,2017-05-02
IBCO,,Stock,USD,,
IBCP,NASDAQ,Stock,USD,2001-01-02,2020-01-31
IBD,NYSE ARCA,ETF,USD,2017-07-11,2020-01-31
IBDA,NYSE ARCA,ETF,USD,2016-01-04,2016-04-06
IBDB,NYSE ARCA,ETF,USD,2013-07-10,2018-03-26
IBDC,NYSE ARCA,ETF,USD,2013-07-10,2020-01-31
IBDCX,NMFQS,Mutual Fund,USD,2014-11-26,2015-11-25
IBDD,NYSE ARCA,ETF,USD,2013-07-10,2020-01-31
IBDF,NYSE ARCA,ETF,USD,2014-06-02,2016-12-23
IBDH,NYSE ARCA,ETF,USD,2014-05-30,2018-12-17
IBDIPX,NMFQS,Mutual Fund,USD,,
IBDJ,NYSE ARCA,ETF,USD,2015-03-12,2017-12-15
IBDK,NYSE ARCA,ETF,USD,2015-03-12,2019-12-16
IBDL,NYSE ARCA,ETF,USD,2014-12-05,2020-01-31
